localId,brand,manufacturer,name,manufacturerRef,manufacturerRefs,variants,variantCount,categoryPath,description,imageUrls,imageCount,registrationDocument,kzEvidence,status,reviewReasons,sourcePageUrl
instrument-d-snyatiya-zub-otlozheniy-kopevidnyy-3-sr-zheltyy-art-4000-2-3-yup-belmedinstrumenty,ВладМиВа,АО «ОЭЗ «ВладМиВа»,ИНСТРУМЕНТ ДЛЯ СНЯТИЯ ЗУБНЫХ ОТЛОЖЕНИЙ/копьевидный № 3 СР желтый/арт 4000-2-3 ЮП,00000071532,00000071532,,1,Стоматология > Стоматологические инструменты ЗБМИ > Терапевтические инструменты,Инструмент д/снятия зуб.отложений копьевидный №3 СР желтый арт. 4000-2-3 ЮП /БМИ,https://www.vladmiva.ru/upload/iblock/630/ibu7veg2x1mt73qp75df2en0lnlge68l.png | https://www.vladmiva.ru/upload/iblock/a11/iy35xk4wmbv6wy0w75q7zof0qa2dpb3o.png,2,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/terapevticheskie-instrumenty/instrument-d-snyatiya-zub-otlozheniy-kopevidnyy-3-sr-zheltyy-art-4000-2-3-yup-belmedinstrumenty/
instrument-d-udaleniya-izlishkov-materiala-siniy-pr-art-5000-2-5s-yup-belmedinstrumenty,ВладМиВа,АО «ОЭЗ «ВладМиВа»,ИНСТРУМЕНТ ДЛЯ УДАЛЕНИЯ ИЗЛИШКОВ МАТЕРИАЛА синий ПР арт. 5000-2-5с ЮП,00000071434,00000071434,,1,Стоматология > Стоматологические инструменты ЗБМИ > Терапевтические инструменты,Инструмент д/удаления излишков материала синий ПР арт. 5000-2-5с ЮП /БМИ,https://www.vladmiva.ru/upload/iblock/21c/i692niiyarxhxugps3rrm2cwiksfi8z1.png | https://www.vladmiva.ru/upload/iblock/58f/vwiojb74vfrlcg93ybg7qf92eznae8hp.png,2,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/terapevticheskie-instrumenty/instrument-d-udaleniya-izlishkov-materiala-siniy-pr-art-5000-2-5s-yup-belmedinstrumenty/
kasseta-sterilizatsion-ksi-6-art-120-9-yup-belmedinstrumenty,ВладМиВа,АО «ОЭЗ «ВладМиВа»,КАССЕТА СТЕРИЛИЗАЦИОННАЯ КСИ-6 арт.120-9 ЮП,00000071452,00000071452,,1,Стоматология > Стоматологические инструменты ЗБМИ > Терапевтические инструменты,Кассета стерилизацион. КСИ-6 арт. 120-9 ЮП /БМИ,https://www.vladmiva.ru/upload/iblock/743/t30c6dvd9w6zjaqkwq2zrpitegohi1g7.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/terapevticheskie-instrumenty/kasseta-sterilizatsion-ksi-6-art-120-9-yup-belmedinstrumenty/
kasseta-sterilizatsion-ksii-16-art-120-10-yup-belmedinstrumenty,ВладМиВа,АО «ОЭЗ «ВладМиВа»,КАССЕТА СТЕРИЛИЗАЦИОННАЯ КСИ-6 арт.120-9 ЮП,00000083754,00000083754,,1,Стоматология > Стоматологические инструменты ЗБМИ > Терапевтические инструменты,Кассета стерилизацион.для инструментов по имплантологии КСИИ-16 арт. 120-10 ЮП /БМИ,https://www.vladmiva.ru/upload/iblock/54a/eljkhcl9z5cv2xtk3lp1kto2ciwma2be.png,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/terapevticheskie-instrumenty/kasseta-sterilizatsion-ksii-16-art-120-10-yup-belmedinstrumenty/
kyuretka-sepovidnaya-1-sr-art-4000-2-1-yup-belmedinstrumenty,ВладМиВа,АО «ОЭЗ «ВладМиВа»,КЮРЕТКА СЕРПОВИДНАЯ № 1 СР арт.4000-2-1 ЮП,00000071531,00000071531,,1,Стоматология > Стоматологические инструменты ЗБМИ > Терапевтические инструменты,Кюретка сеповидная № 1 СР арт. 4000-2-1 ЮП /БМИ,https://www.vladmiva.ru/upload/iblock/41e/p0wgw7l420ztoq74e5q3l87r3u5i54c4.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/terapevticheskie-instrumenty/kyuretka-sepovidnaya-1-sr-art-4000-2-1-yup-belmedinstrumenty/
lotok-pochkoobraz-metallicheskiy-art-3519-pp-belmedinstrumenty,ВладМиВа,АО «ОЭЗ «ВладМиВа»,ЛОТОК ПОЧКООБРАЗНЫЙ МЕТАЛЛИЧЕСКИЙ арт.3519 ПП,00000071558,00000071558,,1,Стоматология > Стоматологические инструменты ЗБМИ > Терапевтические инструменты,Лоток почкообраз.металлический арт. 3519 ПП /БМИ,https://www.vladmiva.ru/upload/iblock/26a/ug2bo1gyynhq71liskcwbcthqwsd4738.png,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/terapevticheskie-instrumenty/lotok-pochkoobraz-metallicheskiy-art-3519-pp-belmedinstrumenty/
nabor-dlya-rabberdama-200-yup-belmedinstrumenty,ВладМиВа,АО «ОЭЗ «ВладМиВа»,НАБОР ДЛЯ РАББЕРДАМА арт.200 ЮП,00000071423,00000071423,,1,Стоматология > Стоматологические инструменты ЗБМИ > Терапевтические инструменты,Набор для раббердама 200 ЮП /БМИ,https://www.vladmiva.ru/upload/iblock/6a5/uxn156vz2pg7cg7pb1ctqp6pqgz7kdlh.jpg | https://www.vladmiva.ru/upload/iblock/6dd/vhasrytd5q4xvh89powniqhdxinikrgh.jpg,2,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/terapevticheskie-instrumenty/nabor-dlya-rabberdama-200-yup-belmedinstrumenty/
nabor-instrumentov-d-khirurgich-manipulyatsiy-90-yupp-belmedinstrumenty,ВладМиВа,АО «ОЭЗ «ВладМиВа»,Набор инструментов д/хирургич.манипуляций 90 ЮПП /Белмединструменты,00000072534,00000072534,,1,Стоматология > Стоматологические инструменты ЗБМИ > Терапевтические инструменты,Набор инструментов д/хирургич.манипуляций 90 ЮПП /БМИ,https://www.vladmiva.ru/upload/iblock/47f/62maktbw61okqpsrjdql17v9v5edxkkr.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/terapevticheskie-instrumenty/nabor-instrumentov-d-khirurgich-manipulyatsiy-90-yupp-belmedinstrumenty/
nabor-instrumentov-d-modelirovaniya-5000-1-lmp-belmedinstrumenty,ВладМиВа,АО «ОЭЗ «ВладМиВа»,НАБОР ИНСТРУМЕНТОВ ДЛЯ МОДЕЛИРОВАНИЯ арт. 5000-1 ЛМП,00-00071419,00-00071419,,1,Стоматология > Стоматологические инструменты ЗБМИ > Терапевтические инструменты,Набор инструментов д/моделирования 5000-1 ЛМП/ БМИ,https://www.vladmiva.ru/upload/iblock/f8d/zv6me54x7v1nn1middrhc6k74rfic8nc.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/terapevticheskie-instrumenty/nabor-instrumentov-d-modelirovaniya-5000-1-lmp-belmedinstrumenty/
nabor-instrumentov-d-modelirovaniya-5000-2s-lmp-belmedinstrumenty,ВладМиВа,АО «ОЭЗ «ВладМиВа»,НАБОР ИНСТРУМЕНТОВ ДЛЯ МОДЕЛИРОВАНИЯ арт. 5000-2с ЛМП,00-00071422,00-00071422,,1,Стоматология > Стоматологические инструменты ЗБМИ > Терапевтические инструменты,Набор инструментов д/моделирования 5000-2с ЛМП /БМИ,https://www.vladmiva.ru/upload/iblock/6ab/m7hcdtkvxqo6lhhy4liq0qc40zsixe68.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/terapevticheskie-instrumenty/nabor-instrumentov-d-modelirovaniya-5000-2s-lmp-belmedinstrumenty/
nabor-instrumentov-d-otkrytogo-sinus-liftinga126-7-yup-belmedinstrumenty,ВладМиВа,АО «ОЭЗ «ВладМиВа»,НАБОР ИНСТРУМЕНТОВ ДЛЯ ОТКРЫТОГО СИНУС-ЛИФТИНГА арт. 126-7 ЮП,00000071526,00000071526,,1,Стоматология > Стоматологические инструменты ЗБМИ > Терапевтические инструменты,Набор инструментов д/открытого синус-лифтинга126-7 ЮП /БМИ,https://www.vladmiva.ru/upload/iblock/68a/7yk6c8a7a6zljl2rmlsbkudd2be3hoqx.jpg | https://www.vladmiva.ru/upload/iblock/544/q1reityhe007cxz5hkscq70n6lr1clfr.jpg,2,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/terapevticheskie-instrumenty/nabor-instrumentov-d-otkrytogo-sinus-liftinga126-7-yup-belmedinstrumenty/
nabor-instrumentov-d-plombirovaniya-9000-5-yup-belmedinstrumenty,ВладМиВа,АО «ОЭЗ «ВладМиВа»,НАБОР ИНСТРУМЕНТОВ ДЛЯ ПЛОМБИРОВАНИЯ арт.9000-5 ЮП,00-00071417,00-00071417,,1,Стоматология > Стоматологические инструменты ЗБМИ > Терапевтические инструменты,Набор инструментов д/пломбирования 9000-5 ЮП /БМИ,https://www.vladmiva.ru/upload/iblock/7bd/p0islpjbekbwmkbyakrqqijd8qsmom5m.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/terapevticheskie-instrumenty/nabor-instrumentov-d-plombirovaniya-9000-5-yup-belmedinstrumenty/
nabor-instrumentov-d-plombirovaniya-9000-6s-yup-belmedinstrumenty,ВладМиВа,АО «ОЭЗ «ВладМиВа»,НАБОР ИНСТРУМЕНТОВ ДЛЯ ПЛОМБИРОВАНИЯ арт.9000-6с ЮП,00-00071418,00-00071418,,1,Стоматология > Стоматологические инструменты ЗБМИ > Терапевтические инструменты,Набор инструментов д/пломбирования 9000-6с ЮП /БМИ,https://www.vladmiva.ru/upload/iblock/4d2/ljj0na19p40joc9vhglj9imm5ifqih5w.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/terapevticheskie-instrumenty/nabor-instrumentov-d-plombirovaniya-9000-6s-yup-belmedinstrumenty/
nabor-instrumentov-d-snyatiya-zub-otlozheniy-4000-1-yup-belmedinstrumenty,ВладМиВа,АО «ОЭЗ «ВладМиВа»,НАБОР ИНСТРУМЕНТОВ ДЛЯ СНЯТИЯ ЗУБНЫХ ОТЛОЖЕНИЙ арт. 4000-1 ЮП,00000071411,00000071411,,1,Стоматология > Стоматологические инструменты ЗБМИ > Терапевтические инструменты,Набор инструментов д/снятия зуб. отложений 4000-1 ЮП/ БМИ,https://www.vladmiva.ru/upload/iblock/f28/nzii2iv2ofgnrangjvtnnv3dre4cg3jf.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/terapevticheskie-instrumenty/nabor-instrumentov-d-snyatiya-zub-otlozheniy-4000-1-yup-belmedinstrumenty/
nabor-instrumentov-d-snyatiya-zub-otlozheniy-4000-2-yup-belmedinstrumenty,ВладМиВа,АО «ОЭЗ «ВладМиВа»,НАБОР ИНСТРУМЕНТОВ ДЛЯ СНЯТИЯ ЗУБНЫХ ОТЛОЖЕНИЙ арт. 4000-2 ЮП,00-00071412,00-00071412,,1,Стоматология > Стоматологические инструменты ЗБМИ > Терапевтические инструменты,Набор инструментов д/снятия зуб. отложений 4000-2 ЮП/ БМИ,https://www.vladmiva.ru/upload/iblock/003/hm9y53utgbeiugb8m6m83py8lgjwrw4j.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/terapevticheskie-instrumenty/nabor-instrumentov-d-snyatiya-zub-otlozheniy-4000-2-yup-belmedinstrumenty/
nabor-instrumentov-d-snyatiya-zub-otlozheniy-4000-3s-yup-belmedinstrumenty,ВладМиВа,АО «ОЭЗ «ВладМиВа»,НАБОР ИНСТРУМЕНТОВ ДЛЯ СНЯТИЯ ЗУБНЫХ ОТЛОЖЕНИЙ арт. 4000-3с ЮП,00-00071413,00-00071413,,1,Стоматология > Стоматологические инструменты ЗБМИ > Терапевтические инструменты,Набор инструментов д/снятия зуб. отложений 4000-3с ЮП/ БМИ,https://www.vladmiva.ru/upload/iblock/09a/xjakf8c4mtuqq960n7c2eezuzirai6o5.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/terapevticheskie-instrumenty/nabor-instrumentov-d-snyatiya-zub-otlozheniy-4000-3s-yup-belmedinstrumenty/
nabor-instrumentov-d-snyatiya-zub-otlozheniy-9000-1-yup-belmedinstrumenty,ВладМиВа,АО «ОЭЗ «ВладМиВа»,НАБОР ИНСТРУМЕНТОВ ДЛЯ СНЯТИЯ ЗУБНЫХ ОТЛОЖЕНИЙ арт. 9000-1 ЮП,00-00071414,00-00071414,,1,Стоматология > Стоматологические инструменты ЗБМИ > Терапевтические инструменты,Набор инструментов д/снятия зуб. отложений 9000-1 ЮП /БМИ,https://www.vladmiva.ru/upload/iblock/22c/i7oxwx9dxw3uv4w05xm2fkwx034kj14u.jpg | https://www.vladmiva.ru/upload/iblock/766/2wjsh0kboio7mdvi8p3p5t3lcza1r81e.jpg,2,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/terapevticheskie-instrumenty/nabor-instrumentov-d-snyatiya-zub-otlozheniy-9000-1-yup-belmedinstrumenty/
nabor-instrumentov-d-snyatiya-zub-otlozheniy-9000-2-yup-belmedinstrumenty,ВладМиВа,АО «ОЭЗ «ВладМиВа»,НАБОР ИНСТРУМЕНТОВ ДЛЯ СНЯТИЯ ЗУБНЫХ ОТЛОЖЕНИЙ арт. 9000-2 ЮП,00-00071415,00-00071415,,1,Стоматология > Стоматологические инструменты ЗБМИ > Терапевтические инструменты,Набор инструментов д/снятия зуб. отложений 9000-2 ЮП /БМИ,https://www.vladmiva.ru/upload/iblock/4c4/1rxh2aj4l2mfvsvd316lcn1tpvglpvvz.jpg | https://www.vladmiva.ru/upload/iblock/c1f/cewdpnrmtqch885xvekmi7mor4qg66cm.jpg,2,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/terapevticheskie-instrumenty/nabor-instrumentov-d-snyatiya-zub-otlozheniy-9000-2-yup-belmedinstrumenty/
nabor-instrumentov-d-snyatiya-zub-otlozheniy-9000-3s-yup-belmedinstrumenty,ВладМиВа,АО «ОЭЗ «ВладМиВа»,НАБОР ИНСТРУМЕНТОВ ДЛЯ СНЯТИЯ ЗУБНЫХ ОТЛОЖЕНИЙ арт. 9000-3с ЮП,00-00071416,00-00071416,,1,Стоматология > Стоматологические инструменты ЗБМИ > Терапевтические инструменты,Набор инструментов д/снятия зуб. отложений 9000-3с ЮП /БМИ,https://www.vladmiva.ru/upload/iblock/e84/078allgfndkzfcl5d0b1d08gf52yob2n.png,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/terapevticheskie-instrumenty/nabor-instrumentov-d-snyatiya-zub-otlozheniy-9000-3s-yup-belmedinstrumenty/
podstavka-pod-bory-16-otverstiy-art-1145-pp-belmedinstrumenty,ВладМиВа,АО «ОЭЗ «ВладМиВа»,ПОДСТАВКА ПОД БОРЫ 16 отверстий арт.1145 ПП,00000071548,00000071548,,1,Стоматология > Стоматологические инструменты ЗБМИ > Терапевтические инструменты,Подставка под боры 16 отверстий арт. 1145 ПП /БМИ,https://www.vladmiva.ru/upload/iblock/2a9/n3rpf2w5v4iihnlpjej2yfdtv31zoo6y.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/terapevticheskie-instrumenty/podstavka-pod-bory-16-otverstiy-art-1145-pp-belmedinstrumenty/
podstavka-pod-bory-30-otverstiy-art-1145-pp-belmedinstrumenty,ВладМиВа,АО «ОЭЗ «ВладМиВа»,ПОДСТАВКА ПОД БОРЫ 30 отверстий арт.1145 ПП,00000071549,00000071549,,1,Стоматология > Стоматологические инструменты ЗБМИ > Терапевтические инструменты,Подставка под боры 30 отверстий арт. 1145 ПП /БМИ,https://www.vladmiva.ru/upload/iblock/2a1/4l6g206skw64ek098bxkzdb2ldui53zn.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/terapevticheskie-instrumenty/podstavka-pod-bory-30-otverstiy-art-1145-pp-belmedinstrumenty/
podstavka-sterilizator-na-10-borov-psb-10-art-130-6-yup-belmedinstrumenty,ВладМиВа,АО «ОЭЗ «ВладМиВа»,ПОДСТАВКА-СТЕРИЛИЗАТОР на 10 боров ПСБ - 10/арт. 130-6,00000071550,00000071550,,1,Стоматология > Стоматологические инструменты ЗБМИ > Терапевтические инструменты,Подставка-стерилизатор на 10 боров ПСБ-10 арт. 130-6 ЮП/БМИ,https://www.vladmiva.ru/upload/iblock/cb0/9t4nrrhh6il5yjqrwan487v8w0amawq3.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/terapevticheskie-instrumenty/podstavka-sterilizator-na-10-borov-psb-10-art-130-6-yup-belmedinstrumenty/
podstavka-sterilizator-na-12-borov-psb-12v-art-130-7v-yup-belmedinstrumenty,ВладМиВа,АО «ОЭЗ «ВладМиВа»,ПОДСТАВКА-СТЕРИЛИЗАТОР на 12 боров ПСБ - 12/арт. 130-7в,00000071551,00000071551,,1,Стоматология > Стоматологические инструменты ЗБМИ > Терапевтические инструменты,Подставка-стерилизатор на 12 боров ПСБ-12в арт. 130-7в ЮП/БМИ,https://www.vladmiva.ru/upload/iblock/78c/d45174c7x9hnkkf0s84xjl3y1q042gua.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/terapevticheskie-instrumenty/podstavka-sterilizator-na-12-borov-psb-12v-art-130-7v-yup-belmedinstrumenty/
podstavka-sterilizator-na-4-bora-psb-4v-art-130-1v-yup-belmedinstrumenty,ВладМиВа,АО «ОЭЗ «ВладМиВа»,ПОДСТАВКА-СТЕРИЛИЗАТОР на 4 бора ПСБ - 4в/арт. 130-1в,00000071552,00000071552,,1,Стоматология > Стоматологические инструменты ЗБМИ > Терапевтические инструменты,Подставка-стерилизатор на 4 бора ПСБ-4в арт. 130-1в ЮП/БМИ,https://www.vladmiva.ru/upload/iblock/daa/xstfyifi5q32ji92revk5p3ho15gtl5n.jpg,1,,BRAND_PRESENT_IN_KZ_CATALOG,OFFICIAL_DENTAL_PRODUCT_IDENTITY_READY,,https://www.vladmiva.ru/products/terapevticheskie-instrumenty/podstavka-sterilizator-na-4-bora-psb-4v-art-130-1v-yup-belmedinstrumenty/
